9,Code PaLOUsa 2019,1439,2019-08-23 15:15,2019-08-23 16:15,Building the Real-time Web with ASP.NET Core SignalR,Topic-1,Application Development,Tag-56,Azure,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1442,2019-08-22 09:00,2019-08-22 10:00,Leadership Journey: From Software Developer to Leader,Topic-5,Soft Skills,Tag-20,Soft Skills,Speaker-1754,Michael,Eaton
9,Code PaLOUsa 2019,1444,2019-08-23 11:30,2019-08-23 12:30,Magic or Pokemon Card?,Topic-1,Application Development,Tag-1,.NET,Speaker-1760,Nick,Branstein
9,Code PaLOUsa 2019,1444,2019-08-23 11:30,2019-08-23 12:30,Magic or Pokemon Card?,Topic-1,Application Development,Tag-5,Cloud,Speaker-1760,Nick,Branstein
9,Code PaLOUsa 2019,1444,2019-08-23 11:30,2019-08-23 12:30,Magic or Pokemon Card?,Topic-1,Application Development,Tag-22,Web Services,Speaker-1760,Nick,Branstein
9,Code PaLOUsa 2019,1444,2019-08-23 11:30,2019-08-23 12:30,Magic or Pokemon Card?,Topic-1,Application Development,Tag-23,Other,Speaker-1760,Nick,Branstein
9,Code PaLOUsa 2019,1444,2019-08-23 11:30,2019-08-23 12:30,Magic or Pokemon Card?,Topic-1,Application Development,Tag-33,Web,Speaker-1760,Nick,Branstein
9,Code PaLOUsa 2019,1444,2019-08-23 11:30,2019-08-23 12:30,Magic or Pokemon Card?,Topic-1,Application Development,Tag-56,Azure,Speaker-1760,Nick,Branstein
9,Code PaLOUsa 2019,1445,2019-08-22 12:45,2019-08-22 13:45,The Automation Firehose: Be Strategic and Tactical,Topic-6,Software Testing,Tag-10,DevOps,Speaker-1786,Thomas,Haver
9,Code PaLOUsa 2019,1445,2019-08-22 12:45,2019-08-22 13:45,The Automation Firehose: Be Strategic and Tactical,Topic-6,Software Testing,Tag-17,Requirements,Speaker-1786,Thomas,Haver
9,Code PaLOUsa 2019,1445,2019-08-22 12:45,2019-08-22 13:45,The Automation Firehose: Be Strategic and Tactical,Topic-6,Software Testing,Tag-18,Ruby/Rails,Speaker-1786,Thomas,Haver
9,Code PaLOUsa 2019,1445,2019-08-22 12:45,2019-08-22 13:45,The Automation Firehose: Be Strategic and Tactical,Topic-6,Software Testing,Tag-21,Testing,Speaker-1786,Thomas,Haver
9,Code PaLOUsa 2019,1445,2019-08-22 12:45,2019-08-22 13:45,The Automation Firehose: Be Strategic and Tactical,Topic-6,Software Testing,Tag-49,Software Practices,Speaker-1786,Thomas,Haver
9,Code PaLOUsa 2019,1446,2019-08-23 10:15,2019-08-23 11:15,Building Great Libraries with .NET Standard,Topic-1,Application Development,Tag-1,.NET,Speaker-1696,Chad,Green
9,Code PaLOUsa 2019,1446,2019-08-23 10:15,2019-08-23 11:15,Building Great Libraries with .NET Standard,Topic-1,Application Development,Tag-46,Architecture,Speaker-1696,Chad,Green
9,Code PaLOUsa 2019,1448,2019-08-23 10:15,2019-08-23 11:15,Multithreaded JavaScript—Web Workers and Atomics,Topic-1,Application Development,Tag-15,JavaScript,Speaker-1727,Jeffrey,Strauss
